# Residuals  
# Time       	p            
691200       	1.003180e-02
691788       	1.046640e-02
692376       	1.030860e-02
692963       	1.011390e-02
693551       	1.004760e-02
694139       	1.003270e-02
694727       	9.960260e-03
695314       	1.000120e-02
695902       	1.008660e-02
696490       	1.010880e-02
697078       	1.025430e-02
697670       	1.041180e-02
698262       	1.038020e-02
698854       	1.030970e-02
699446       	1.024650e-02
700038       	1.023030e-02
700630       	1.019140e-02
701222       	1.021950e-02
701814       	1.026560e-02
702406       	1.029400e-02
702998       	1.032160e-02
703590       	1.035840e-02
704187       	1.038210e-02
704784       	1.032090e-02
705381       	1.029930e-02
705978       	1.028100e-02
706575       	1.029450e-02
707172       	1.028170e-02
707768       	1.034200e-02
708365       	1.041590e-02
708962       	1.047860e-02
709559       	1.055390e-02
710156       	1.050350e-02
710753       	1.047420e-02
711355       	1.057090e-02
711957       	1.047290e-02
712559       	1.036880e-02
713162       	1.023890e-02
713764       	1.020030e-02
714366       	1.018270e-02
714968       	1.017260e-02
715570       	1.020730e-02
716173       	1.019810e-02
716775       	1.032870e-02
717377       	1.041590e-02
717979       	1.038160e-02
718582       	1.043470e-02
719184       	1.036300e-02
719792       	1.049800e-02
720401       	1.047960e-02
721009       	1.047650e-02
721618       	1.047830e-02
722226       	1.047180e-02
722835       	1.058080e-02
723443       	1.059060e-02
724052       	1.058720e-02
724660       	1.053600e-02
725269       	1.044310e-02
725877       	1.040770e-02
726486       	1.028190e-02
727094       	1.026610e-02
727703       	1.024380e-02
728311       	1.040210e-02
728920       	1.056020e-02
729528       	1.066060e-02
730137       	1.080770e-02
730753       	1.092560e-02
731370       	1.096970e-02
731986       	1.085820e-02
732602       	1.067850e-02
733219       	1.051430e-02
733835       	1.048850e-02
734452       	1.054970e-02
735068       	1.054410e-02
735684       	1.065940e-02
736301       	1.077950e-02
736917       	1.085570e-02
737534       	1.091090e-02
738150       	1.073270e-02
738767       	1.054590e-02
739383       	1.038260e-02
739999       	1.037720e-02
740616       	1.043630e-02
741232       	1.058020e-02
741849       	1.071900e-02
742465       	1.089110e-02
743081       	1.099300e-02
